Date,Time,Open,High,Low,Close,Volume,9SMA,21SMA,200SMA
2013-01-17,06:23:00,4465.75,4466,4465.5,4465.5,35,4465.2047528641,4464.86954628798,4461.57142866882
2013-01-17,06:24:00,4465.75,4465.75,4465.25,4465.25,22,4465.21380229128,4464.90413298907,4461.60471890711
2013-01-17,06:25:00,4465.25,4465.5,4465.25,4465.5,9,4465.27104183302,4464.95830271734,4461.63997031972
2013-01-17,06:26:00,4465.5,4465.5,4465.5,4465.5,3,4465.31683346642,4465.00754792485,4461.67490271501
2013-01-17,06:27:00,4465.5,4465.5,4464.5,4464.75,51,4465.20346677314,4464.98413447714,4461.70273164972
2013-01-17,06:28:00,4464.75,4465,4464.5,4464.5,70,4465.06277341851,4464.94012225194,4461.72804629542
2013-01-17,06:29:00,4464.5,4464.75,4464.25,4464.25,26,4464.90021873481,4464.8773838654,4461.75086940587
2013-01-17,06:30:00,4464.5,4464.5,4464.25,4464.25,11,4464.77017498785,4464.82034896855,4461.77348597233
2013-01-17,06:31:00,4464.25,4464.25,4464.25,4464.25,39,4464.66613999028,4464.76849906231,4461.79589786399
2013-01-17,06:32:00,4464.5,4464.75,4464.5,4464.75,43,4464.68291199222,4464.76681732938,4461.82263181997
2013-01-17,06:33:00,4464.75,4465,4464.75,4464.75,29,4464.69632959378,4464.76528848125,4461.8491238397
2013-01-17,06:34:00,4464.75,4465.25,4464.75,4465.25,20,4464.80706367502,4464.80935316477,4461.87990099952
2013-01-17,06:35:00,4465.25,4465.25,4465.25,4465.25,6,4464.89565094002,4464.84941196798,4461.91039963301
2013-01-17,06:36:00,4465.5,4465.5,4465.5,4465.5,5,4465.01652075201,4464.90855633452,4461.9428847042
2013-01-17,06:37:00,4465.5,4465.5,4465.25,4465.25,17,4465.06321660161,4464.93959666775,4461.97281334941
2013-01-17,06:38:00,4465.25,4465.25,4465.25,4465.25,4,4465.10057328129,4464.9678151525,4462.00247114716
2013-01-17,06:39:00,4465.25,4465.25,4465,4465,6,4465.08045862503,4464.97074104773,4462.0295981051
2013-01-17,06:40:00,4465,4465.25,4465,4465,15,4465.06436690003,4464.97340095248,4462.05647957021
2013-01-17,06:41:00,4464.75,4464.75,4464.75,4464.75,5,4465.00149352002,4464.95309177498,4462.08085532071
2013-01-17,06:42:00,4464.75,4464.75,4464.5,4464.75,45,4464.95119481602,4464.93462888635,4462.10501047618
2013-01-17,06:43:00,4464.75,4465,4464.75,4465,36,4464.96095585281,4464.94057171486,4462.13120947639
2013-01-17,06:44:00,4465,4465.75,4465,4465.5,132,4465.06876468225,4464.99142883169,4462.16169626846
2013-01-17,06:45:00,4465.5,4465.5,4465.5,4465.5,45,4465.1550117458,4465.03766257426,4462.19190716196
2013-01-17,06:46:00,4465.5,4465.5,4465.25,4465.5,66,4465.22400939664,4465.07969324933,4462.22184465371
2013-01-17,06:47:00,4465.25,4465.5,4465.25,4465.25,17,4465.22920751731,4465.09517568121,4462.24924877449
2013-01-17,06:48:00,4465,4465.25,4465,4465.25,31,4465.23336601385,4465.10925061928,4462.27640489418
2013-01-17,06:49:00,4465.25,4465.25,4465.25,4465.25,3,4465.23669281108,4465.12204601753,4462.30331525713
2013-01-17,06:50:00,4465.5,4465.75,4465.25,4465.5,13,4465.28935424887,4465.15640547048,4462.33224453082
2013-01-17,06:51:00,4465.5,4465.5,4465.25,4465.5,10,4465.33148339909,4465.1876413368,4462.36091200113
2013-01-17,06:52:00,4465.5,4465.75,4465.5,4465.75,25,4465.41518671927,4465.23876485163,4462.39158248075
2013-01-17,06:53:00,4465.5,4465.75,4465.5,4465.75,16,4465.48214937542,4465.28524077421,4462.42197539948
2013-01-17,06:54:00,4465.5,4465.75,4465.5,4465.75,9,4465.53571950034,4465.32749161292,4462.45209326917
2013-01-17,06:55:00,4465.75,4466,4465.75,4466,19,4465.62857560027,4465.38862873902,4462.48420102239
2013-01-17,06:56:00,4466.25,4466.25,4466,4466.25,22,4465.75286048021,4465.46693521729,4462.51828065115
2013-01-17,06:57:00,4466.25,4466.5,4466.25,4466.5,41,4465.90228838417,4465.56085019754,4462.55431431041
2013-01-17,06:58:00,4466.25,4466.75,4466.25,4466.25,68,4465.97183070734,4465.62350017958,4462.58775942977
2013-01-17,06:59:00,4466.5,4466.5,4466.25,4466.5,37,4466.07746456587,4465.70318198143,4462.62316432181
2013-01-17,07:00:00,4466.25,4466.75,4465,4466.25,670,4466.1119716527,4465.75289271039,4462.65598636415
2013-01-17,07:01:00,4466.5,4466.5,4466,4466.25,147,4466.13957732216,4465.79808428218,4462.68851137443
2013-01-17,07:02:00,4466.25,4466.25,4465.75,4466,54,4466.11166185773,4465.81644025652,4462.71847959728
2013-01-17,07:03:00,4466.5,4466.5,4466.5,4466.5,96,4466.18932948618,4465.87858205139,4462.75270150138
2013-01-17,07:04:00,4466.5,4466.5,4466.25,4466.25,56,4466.20146358894,4465.91234731944,4462.78435126155
2013-01-17,07:05:00,4466.25,4466.5,4466,4466.25,81,4466.21117087116,4465.94304301767,4462.81571459855
2013-01-17,07:06:00,4466.25,4466.25,4465.25,4465.5,65,4466.06893669693,4465.9027663797,4462.84000677413
2013-01-17,07:07:00,4465.25,4465.25,4465,4465.25,37,4465.90514935754,4465.84342398155,4462.86181666757
2013-01-17,07:08:00,4465.25,4465.5,4465,4465.25,103,4465.77411948603,4465.78947634686,4462.88342918642
2013-01-17,07:09:00,4465.25,4465.5,4465.25,4465.5,32,4465.71929558883,4465.76316031533,4462.9071085603
2013-01-17,07:10:00,4465.75,4465.75,4465.5,4465.5,164,4465.67543647106,4465.7392366503,4462.9305736412
2013-01-17,07:11:00,4465.5,4465.5,4465.5,4465.5,15,4465.64034917685,4465.71748786391,4462.95382636843
2013-01-17,07:12:00,4465.5,4465.75,4465.5,4465.75,26,4465.66227934148,4465.72044351264,4462.97913110718
2013-01-17,07:13:00,4465.75,4466,4465.5,4465.75,30,4465.67982347318,4465.72313046604,4463.00420684376
2013-01-17,07:14:00,4465.75,4465.75,4465.25,4465.5,28,4465.64385877855,4465.70284587822,4463.02679320717
2013-01-17,07:15:00,4465.5,4465.5,4465.25,4465.25,13,4465.56508702284,4465.66167807111,4463.04691272566
2013-01-17,07:16:00,4465.25,4465.75,4465.25,4465.75,26,4465.60206961827,4465.66970733737,4463.07137505393
2013-01-17,07:17:00,4465.5,4465.5,4465.5,4465.5,19,4465.58165569462,4465.65427939761,4463.09335356023
2013-01-17,07:18:00,4465.25,4465.25,4465,4465.25,38,4465.51532455569,4465.6175267251,4463.11287072258
2013-01-17,07:19:00,4465.5,4465.5,4465,4465,81,4465.41225964456,4465.56138793191,4463.12994881559
2013-01-17,07:20:00,4465,4465,4465,4465,28,4465.32980771565,4465.51035266537,4463.14687235572
2013-01-17,07:21:00,4465.25,4466.25,4465.25,4466,158,4465.46384617252,4465.55486605943,4463.1726925154
2013-01-17,07:22:00,4465.75,4465.75,4465.5,4465.5,43,4465.47107693801,4465.54987823584,4463.19375412159
2013-01-17,07:23:00,4465.75,4467.5,4465.75,4467,493,4465.77686155041,4465.68170748713,4463.22819978565
2013-01-17,07:24:00,4467,4467.75,4466.75,4467.75,319,4466.17148924033,4465.86973407921,4463.26912105456
2013-01-17,07:25:00,4468,4468,4467.5,4467.75,188,4466.48719139226,4466.04066734473,4463.30967199524
2013-01-17,07:26:00,4467.75,4470.5,4467.75,4469,748,4466.98975311381,4466.30969758612,4463.36116817628
2013-01-17,07:27:00,4469,4469.25,4468.5,4468.5,259,4467.29180249105,4466.50881598738,4463.40767344165
2013-01-17,07:28:00,4468.5,4469,4468.5,4468.5,441,4467.53344199284,4466.6898327158,4463.4537578449
2013-01-17,07:29:00,4468.75,4468.75,4468.25,4468.5,221,4467.72675359427,4466.854393378,4463.49942519472
2013-01-17,07:30:00,4468.75,4468.75,4468.5,4468.5,54,4467.88140287542,4467.00399398,4463.54467926535
2013-01-17,07:31:00,4468.5,4472,4468.5,4471.75,844,4468.65512230033,4467.43544907273,4463.6189355616
2013-01-17,07:32:00,4471.5,4473.5,4471.25,4473,852,4469.52409784027,4467.94131733884,4463.70383207235
2013-01-17,07:33:00,4472.75,4472.75,4471.25,4472,335,4470.01927827222,4468.31028848986,4463.77891051513
2013-01-17,07:34:00,4472.25,4472.5,4471.75,4472,267,4470.41542261777,4468.64571680896,4463.853309515
2013-01-17,07:35:00,4471.5,4472,4471,4471.25,197,4470.58233809422,4468.88246982633,4463.92024789043
2013-01-17,07:36:00,4471,4471.5,4471,4471.25,86,4470.71587047537,4469.09769984212,4463.9865804887
2013-01-17,07:37:00,4471.5,4472.25,4471.5,4471.75,123,4470.9226963803,4469.33881803829,4464.05683767885
2013-01-17,07:38:00,4472,4472.5,4472,4472,129,4471.13815710424,4469.58074367117,4464.12872150076
2013-01-17,07:39:00,4472,4472.5,4472,4472.25,109,4471.36052568339,4469.82340333743,4464.20221723379
2013-01-17,07:40:00,4472.25,4472.5,4472,4472.5,43,4471.58842054671,4470.06673030675,4464.2773102905
2013-01-17,07:41:00,4472.25,4472.5,4472,4472.25,138,4471.72073643737,4470.26520936978,4464.34946132859
2013-01-17,07:42:00,4472.5,4472.75,4472,4472.5,170,4471.8765891499,4470.46837215434,4464.42322185955
2013-01-17,07:43:00,4472.5,4472.5,4472,4472.5,86,4472.00127131992,4470.65306559486,4464.4963148744
2013-01-17,07:44:00,4472.75,4472.75,4472,4472.5,286,4472.10101705593,4470.8209687226,4464.568746414
2013-01-17,07:45:00,4472.25,4472.5,4471.75,4472.5,56,4472.18081364475,4470.97360792963,4464.64052246455
2013-01-17,07:46:00,4472.75,4473,4472.5,4472.75,736,4472.2946509158,4471.13509811785,4464.71391140152
2013-01-17,07:47:00,4472.75,4474.5,4472.75,4474,459,4472.63572073264,4471.3955437435,4464.79794840241
2013-01-17,07:48:00,4474,4475.25,4474,4474.5,1109,4473.00857658611,4471.67776703954,4464.88574977434
2013-01-17,07:49:00,4474.5,4476.25,4474.25,4475.5,516,4473.50686126889,4472.02524276322,4464.98180633747
2013-01-17,07:50:00,4475.25,4475.5,4474.5,4474.5,256,4473.70548901511,4472.25022069384,4465.06794383667
2013-01-17,07:51:00,4474.5,4475,4474.25,4475,228,4473.96439121209,4472.50020063076,4465.15782669788
2013-01-17,07:52:00,4475,4475.25,4474.75,4474.75,160,4474.12151296967,4472.70472784615,4465.24463369609
2013-01-17,07:53:00,4475,4475,4474.5,4474.5,280,4474.19721037574,4472.86793440559,4465.32839266717
2013-01-17,07:54:00,4474.5,4474.75,4474.5,4474.75,119,4474.30776830059,4473.03903127781,4465.41365608194
2013-01-17,07:55:00,4474.75,4475,4474,4475,232,4474.44621464047,4473.21730116164,4465.50041032555
2013-01-17,07:56:00,4475,4475,4474.5,4474.5,218,4474.45697171238,4473.33391014695,4465.58185457599
2013-01-17,07:57:00,4474.75,4474.75,4474.25,4474.25,116,4474.4155773699,4473.41719104268,4465.66029933096
2013-01-17,07:58:00,4474.25,4474.5,4473.5,4473.5,153,4474.23246189592,4473.42471912971,4465.73124684833
2013-01-17,07:59:00,4473.5,4473.75,4473.25,4473.75,116,4474.13596951674,4473.45429011792,4465.80381475015
2013-01-17,08:00:00,4473.75,4473.75,4473.25,4473.5,126,4474.00877561339,4473.45844556174,4465.87346348545
2013-01-17,08:01:00,4473.25,4473.5,4472.75,4473,160,4473.80702049071,4473.41676869249,4465.93795702857
2013-01-17,08:02:00,4473.25,4473.5,4473.25,4473.5,149,4473.74561639257,4473.42433517499,4466.00639180659
2013-01-17,08:03:00,4473.25,4473.25,4473,4473,103,4473.59649311406,4473.38575924999,4466.06968237847
2013-01-17,08:04:00,4473.25,4473.5,4473,4473.25,193,4473.52719449125,4473.37341749999,4466.13466262844
2013-01-17,08:05:00,4473.25,4473.5,4473,4473.25,90,4473.471755593,4473.36219772727,4466.19905482185
2013-01-17,08:06:00,4473.5,4473.5,4472.75,4472.75,207,4473.3274044744,4473.30654338842,4466.2583393936
2013-01-17,08:07:00,4472.75,4472.75,4472.25,4472.25,301,4473.11192357952,4473.21049398948,4466.31256256651
2013-01-17,08:08:00,4472.25,4472.5,4471.5,4471.75,194,4472.83953886362,4473.07772180861,4466.36177014509
2013-01-17,08:09:00,4472,4472,4471.75,4471.75,83,4472.62163109089,4472.95701982601,4466.41053240622
2013-01-17,08:10:00,4471.75,4472,4471.5,4471.5,280,4472.39730487271,4472.82456347819,4466.45659093648
2013-01-17,08:11:00,4471.5,4472,4471.5,4471.75,234,4472.26784389817,4472.72687588927,4466.5044950909
2013-01-17,08:12:00,4471.5,4471.5,4471,4471.25,150,4472.06427511854,4472.59261444479,4466.54744083669
2013-01-17,08:13:00,4471.25,4471.75,4471.25,4471.5,212,4471.95142009483,4472.4932858589,4466.59226037663
2013-01-17,08:14:00,4471.5,4471.75,4471.25,4471.75,58,4471.91113607587,4472.42571441718,4466.63893675331
2013-01-17,08:15:00,4471.5,4471.75,4471.25,4471.75,84,4471.87890886069,4472.3642858338,4466.68519071934
2013-01-17,08:16:00,4471.75,4471.75,4470.75,4470.75,91,4471.65312708855,4472.21753257618,4466.72197632369
2013-01-17,08:17:00,4471,4471.5,4470.5,4471.5,167,4471.62250167084,4472.15230234198,4466.76521635696
2013-01-17,08:18:00,4471.5,4471.5,4471.25,4471.5,34,4471.59800133668,4472.09300212908,4466.80806507771
2013-01-17,08:19:00,4471.5,4472.25,4471.5,4471.5,229,4471.57840106934,4472.03909284461,4466.85052602724
2013-01-17,08:20:00,4471.75,4472,4471.5,4471.75,64,4471.61272085547,4472.01281167692,4466.89486515821
2013-01-17,08:21:00,4471.75,4472,4471.5,4471.75,94,4471.64017668438,4471.98891970629,4466.93880303008
2013-01-17,08:22:00,4471.5,4471.75,4471.5,4471.5,95,4471.6121413475,4471.94447246027,4466.98008083072
2013-01-17,08:23:00,4471.25,4472,4471,4471.75,145,4471.639713078,4471.9267931457,4467.02324752003
2013-01-17,08:24:00,4471.75,4472,4471.75,4472,47,4471.7117704624,4471.93344831427,4467.06828600401
2013-01-17,08:25:00,4472,4472,4471.5,4471.5,100,4471.66941636992,4471.89404392206,4467.10839201303
2013-01-17,08:26:00,4471.5,4471.75,4471,4471.25,116,4471.58553309594,4471.8354944746,4467.14587262829
2013-01-17,08:27:00,4471,4471.25,4470.75,4471.25,66,4471.51842647675,4471.78226770418,4467.18301405247
2013-01-17,08:28:00,4471,4471.5,4470.75,4471.5,85,4471.5147411814,4471.7566070038,4467.2220817986
2013-01-17,08:29:00,4471.5,4473.75,4471.5,4473.5,621,4471.91179294512,4471.91509727619,4467.27889553798
2013-01-17,08:30:00,4473.5,4473.5,4472,4472.25,289,4471.9794343561,4471.94554297835,4467.32388290868
2013-01-17,08:31:00,4472,4473.75,4471.75,4473.75,2037,4472.33354748488,4472.10958452577,4467.38203781448
2013-01-17,08:32:00,4473.5,4474.25,4471.5,4471.75,1218,4472.2168379879,4472.07689502343,4467.42156688404
2013-01-17,08:33:00,4471.5,4473.75,4471.5,4473,695,4472.37347039032,4472.16081365766,4467.47205044165
2013-01-17,08:34:00,4473,4474,4472.75,4473.5,549,4472.59877631226,4472.2825578706,4467.52660202136
2013-01-17,08:35:00,4473.25,4475.25,4473.25,4474.25,1113,4472.92902104981,4472.461416246,4467.58744725194
2013-01-17,08:36:00,4474.25,4474.5,4471.75,4472,1084,4472.74321683985,4472.41946931455,4467.62737985599
2013-01-17,08:37:00,4472,4472,4471,4471.5,904,4472.49457347188,4472.33588119504,4467.66242619214
2013-01-17,08:38:00,4471.5,4472,4470.75,4471,537,4472.1956587775,4472.21443745004,4467.69263047999
2013-01-17,08:39:00,4471,4471.25,4469.75,4470.25,1413,4471.806527022,4472.03585222731,4467.71577409556
2013-01-17,08:40:00,4470.25,4471.75,4470.25,4471.5,503,4471.7452216176,4471.98713838846,4467.75002048383
2013-01-17,08:41:00,4471.25,4471.25,4469.5,4470,990,4471.39617729408,4471.80648944406,4467.77038228941
2013-01-17,08:42:00,4470,4470.5,4469,4469.75,797,4471.06694183527,4471.61953585823,4467.78829738181
2013-01-17,08:43:00,4469.75,4470.75,4469,4470.25,415,4470.90355346821,4471.49503259839,4467.81057523356
2013-01-17,08:44:00,4470.5,4470.75,4469.5,4470.5,447,4470.82284277457,4471.40457508945,4467.83491391923
2013-01-17,08:45:00,4470.25,4470.5,4469,4469.25,519,4470.50827421966,4471.20870462677,4467.8477201281
2013-01-17,08:46:00,4469.25,4469.75,4468,4468.25,848,4470.05661937573,4470.93973147888,4467.85136066993
2013-01-17,08:47:00,4468.25,4468.5,4467.25,4468.25,878,4469.69529550058,4470.69521043535,4467.85496826568
2013-01-17,08:48:00,4468,4468.5,4467.5,4468.5,455,4469.45623640047,4470.49564585032,4467.86080565694
2013-01-17,08:49:00,4468.25,4469,4468,4469,407,4469.36498912037,4470.35967804574,4467.87111510801
2013-01-17,08:50:00,4468.75,4469.25,4468.75,4469,236,4469.2919912963,4470.23607095067,4467.88133126088
2013-01-17,08:51:00,4468.75,4469.25,4468.25,4469,643,4469.23359303704,4470.12370086425,4467.89145495987
2013-01-17,08:52:00,4469,4469.5,4468.25,4468.75,601,4469.13687442963,4469.9988189675,4467.89922459825
2013-01-17,08:53:00,4468.75,4469.5,4468.75,4469,578,4469.1094995437,4469.90801724318,4467.90918636659
2013-01-17,08:54:00,4469,4469.25,4468.25,4469.25,284,4469.13759963496,4469.8481974938,4467.92132042662
2013-01-17,08:55:00,4469,4470,4469,4469.5,501,4469.21007970797,4469.81654317618,4467.93560711959
2013-01-17,08:56:00,4469.25,4470,4469.25,4469.75,362,4469.31806376638,4469.81049379653,4467.95202696466
2013-01-17,08:57:00,4469.75,4471.25,4469.5,4470.75,759,4469.6044510131,4469.89590345139,4467.97734798761
2013-01-17,08:58:00,4470.75,4471.5,4470.75,4471.25,319,4469.93356081048,4470.01900313763,4468.0069647479
2013-01-17,08:59:00,4471.25,4472,4471.25,4471.75,300,4470.29684864839,4470.17636648875,4468.04083837009
2013-01-17,09:00:00,4472,4472.5,4471.5,4472.25,260,4470.68747891871,4470.36487862614,4468.07893033054
2013-01-17,09:01:00,4471.75,4471.75,4468.25,4469,1676,4470.34998313497,4470.24079875103,4468.08726580266
2013-01-17,09:02:00,4469.25,4470.75,4468.5,4468.5,684,4469.97998650797,4470.08254431912,4468.09100095377
2013-01-17,09:03:00,4468.5,4472.5,4468.5,4472,1240,4470.38398920638,4470.25685847193,4468.12637651075
2013-01-17,09:04:00,4472,4472.25,4469.75,4470,1162,4470.3071913651,4470.23350770175,4468.14333237943
2013-01-17,09:05:00,4470,4471.25,4468.25,4469.75,1305,4470.19575309208,4470.18955245614,4468.1578723579
2013-01-17,09:06:00,4469.75,4470.75,4469.5,4470.5,555,4470.25660247367,4470.21777496013,4468.17906808317
2013-01-17,09:07:00,4470.25,4470.5,4469,4469.5,535,4470.10528197893,4470.15252269102,4468.19102221816
2013-01-17,09:08:00,4469.25,4470,4468.5,4469.25,443,4469.93422558315,4470.07047517366,4468.2006057275
2013-01-17,09:09:00,4469.25,4472.25,4469.25,4471.5,947,4470.24738046652,4470.20043197605,4468.2304644992
2013-01-17,09:10:00,4471.75,4472.25,4471,4471.25,565,4470.44790437321,4470.29584725096,4468.25779061233
2013-01-17,09:11:00,4471.25,4474,4471.25,4473.75,968,4471.10832349857,4470.60986113723,4468.3074938647
2013-01-17,09:12:00,4474,4474.25,4472.25,4473,700,4471.48665879886,4470.82714648839,4468.34995998358
2013-01-17,09:13:00,4473,4473.25,4472.5,4473,396,4471.78932703909,4471.02467862581,4468.39204179368
2013-01-17,09:14:00,4472.75,4473.25,4471.25,4472.75,970,4471.98146163127,4471.18152602347,4468.43148032948
2013-01-17,09:15:00,4472.5,4475,4472.5,4474.5,1140,4472.48516930502,4471.48320547588,4468.48639905953
2013-01-17,09:16:00,4474.5,4477,4474.5,4477,2540,4473.38813544401,4471.9847322508,4468.56344522189
2013-01-17,09:17:00,4476.75,4478.25,4476.5,4477,1180,4474.11050835521,4472.44066568254,4468.63979413391
2013-01-17,09:18:00,4477,4478,4476.75,4477.5,877,4474.78840668417,4472.90060516595,4468.71997699243
2013-01-17,09:19:00,4477.5,4478.75,4477.5,4478.25,915,4475.48072534734,4473.38691378723,4468.80622154453
2013-01-17,09:20:00,4478.25,4478.25,4477,4477.75,1168,4475.93458027787,4473.78355798839,4468.88716071607
2013-01-17,09:21:00,4477.5,4478,4477,4477,237,4476.1476642223,4474.07596180762,4468.96058007611
2013-01-17,09:22:00,4477,4478.25,4477,4478.25,751,4476.56813137784,4474.45541982511,4469.04464722474
2013-01-17,09:23:00,4477.75,4478.25,4477.5,4478,455,4476.85450510227,4474.77765438647,4469.12569114126
2013-01-17,09:24:00,4478,4478,4477.25,4477.25,383,4476.93360408182,4475.00241307861,4469.19921429835
2013-01-17,09:25:00,4477,4477.25,4476.25,4476.25,370,4476.79688326545,4475.11583007146,4469.26302231375
2013-01-17,09:26:00,4476.25,4476.75,4475.75,4476.5,528,4476.73750661236,4475.24166370133,4469.32851532449
2013-01-17,09:27:00,4476.5,4477,4475.75,4476.5,612,4476.69000528989,4475.3560579103,4469.39341563829
2013-01-17,09:28:00,4476,4476.5,4475.25,4475.75,722,4476.50200423191,4475.39187082754,4469.45094128862
2013-01-17,09:29:00,4475.25,4477,4475.25,4475.75,460,4476.35160338553,4475.42442802504,4469.50794634483
2013-01-17,09:30:00,4475.75,4476.75,4475.25,4476.5,388,4476.38128270842,4475.52220729549,4469.5712228485
2013-01-17,09:31:00,4476.25,4476.75,4475.25,4476,432,4476.30502616674,4475.5656429959,4469.62940182725
2013-01-17,09:32:00,4476,4476,4475,4475.25,449,4476.09402093339,4475.53694817809,4469.68026696908
2013-01-17,09:33:00,4475.25,4475.75,4475.25,4475.5,54,4475.97521674671,4475.53358925281,4469.73293423633
2013-01-17,09:34:00,4475.25,4475.25,4474.75,4474.75,615,4475.73017339737,4475.46235386619,4469.77833754641
2013-01-17,09:35:00,4474.75,4475,4474.5,4474.5,328,4475.4841387179,4475.37486715108,4469.82106752336
2013-01-17,09:36:00,4474.75,4474.75,4473.25,4473.5,495,4475.08731097432,4475.2044246828,4469.85436102994
2013-01-17,09:37:00,4473.25,4473.75,4472.5,4473,694,4474.66984877945,4475.00402243891,4469.88282835094
2013-01-17,09:38:00,4473,4473,4472.25,4472.5,509,4474.23587902356,4474.77638403537,4469.90651316224
2013-01-17,09:39:00,4472.5,4473,4472.25,4472.5,374,4473.88870321885,4474.56944003216,4469.92998363136
2013-01-17,09:40:00,4472.75,4472.75,4471.75,4471.75,283,4473.46096257508,4474.31312730196,4469.94645436773
2013-01-17,09:41:00,4471.75,4472,4471.25,4472,760,4473.16877006007,4474.10284300178,4469.9650384911
2013-01-17,09:42:00,4472,4472.25,4469.5,4469.5,1370,4472.43501604805,4473.68440272889,4469.96082999796
2013-01-17,09:43:00,4469.25,4469.5,4467.25,4469.25,1924,4471.79801283844,4473.28127520808,4469.9543971473
2013-01-17,09:44:00,4469.25,4469.75,4468.25,4469,522,4471.23841027075,4472.89206837098,4469.94576006905
2013-01-17,09:45:00,4468.75,4470.25,4468.75,4470,505,4470.9907282166,4472.62915306453,4469.94625092815
2013-01-17,09:46:00,4470,4470,4468.5,4469,346,4470.59258257328,4472.29923005866,4469.93768757133
2013-01-17,09:47:00,4469,4470,4468.75,4469.75,454,4470.42406605863,4472.06748187151,4469.93598904128
2013-01-17,09:48:00,4469.5,4469.75,4469,4469.5,240,4470.2392528469,4471.83407442865,4469.93204343909
2013-01-17,09:49:00,4469.5,4470,4469,4470,474,4470.19140227752,4471.66734038968,4469.9326584306
2013-01-17,09:50:00,4469.75,4469.75,4469,4469.5,280,4470.05312182202,4471.47030944516,4469.92874296969
2013-01-17,09:51:00,4469.75,4471.25,4469.5,4470.5,952,4470.14249745761,4471.3820994956,4469.93391271657
2013-01-17,09:52:00,4470.5,4470.75,4470,4470.5,141,4470.21399796609,4471.30190863237,4469.93903567841
2013-01-17,09:53:00,4470.5,4471.5,4470.25,4471,355,4470.37119837287,4471.27446239306,4469.94863716548
2013-01-17,09:54:00,4471,4471.25,4470.5,4471,305,4470.4969586983,4471.24951126642,4469.95815176127
2013-01-17,09:55:00,4471,4471,4470.25,4470.75,541,4470.54756695864,4471.20410115129,4469.96531780868
2013-01-17,09:56:00,4470.75,4471.5,4470.25,4470.75,674,4470.58805356691,4471.16281922844,4469.97241900498
2013-01-17,09:57:00,4470.5,4470.5,4468.75,4469,1178,4470.27044285353,4470.96619929859,4469.96361883299
2013-01-17,09:58:00,4469,4469.25,4468,4468.75,843,4469.96635428282,4470.76472663508,4469.95263585712
2013-01-17,09:59:00,4469,4469.5,4468.75,4468.75,407,4469.72308342626,4470.58156966825,4469.94175227471
2013-01-17,10:00:00,4468.75,4470.25,4468.5,4469.5,319,4469.67846674101,4470.48324515296,4469.93775451657
2013-01-17,10:01:00,4469.5,4470,4468.75,4469.25,326,4469.59277339281,4470.37113195723,4469.93153049379
2013-01-17,10:02:00,4469,4470,4469,4470,265,4469.67421871425,4470.33739268839,4469.93215012733
2013-01-17,10:03:00,4470,4470.25,4468.75,4469,257,4469.5393749714,4470.2158115349,4469.92371437957
2013-01-17,10:04:00,4469,4469.75,4468.75,4469.75,292,4469.58149997712,4470.17346503173,4469.92214230374
2013-01-17,10:05:00,4469.75,4470.75,4469.75,4470.25,455,4469.71519998169,4470.18042275612,4469.92510934171
2013-01-17,10:06:00,4470.25,4470.5,4469.5,4470.25,345,4469.82215998536,4470.18674796011,4469.92804952867
2013-01-17,10:07:00,4470,4470.5,4470,4470.5,124,4469.95772798829,4470.21522541828,4469.93322555103
2013-01-17,10:08:00,4470.25,4470.5,4469.25,4469.5,428,4469.86618239063,4470.15020492571,4469.92930495781
2013-01-17,10:09:00,4469.5,4471,4469.5,4470.5,195,4469.9929459125,4470.18200447792,4469.93446961883
2013-01-17,10:10:00,4470.5,4470.75,4469.75,4469.75,198,4469.94435673,4470.14273134356,4469.93280021051
2013-01-17,10:11:00,4469.75,4471.75,4469.5,4471,818,4470.155485384,4470.22066485778,4469.94245812716
2013-01-17,10:12:00,4471,4471.5,4470.75,4471,219,4470.3243883072,4470.29151350707,4469.95202864184
2013-01-17,10:13:00,4470.75,4471.25,4470.75,4471.25,260,4470.50951064576,4470.37864864279,4469.96377498898
2013-01-17,10:14:00,4471.25,4471.25,4470.5,4470.5,128,4470.50760851661,4470.38968058436,4469.96862770401
2013-01-17,10:15:00,4470.75,4470.75,4470.25,4470.5,615,4470.50608681329,4470.39970962214,4469.97343650307
2013-01-17,10:16:00,4470.75,4471.25,4470.5,4471.25,259,4470.65486945063,4470.4770087474,4469.9849891139
2013-01-17,10:17:00,4471.25,4471.5,4471,4471.25,188,4470.77389556051,4470.54728067946,4469.99643717622
2013-01-17,10:18:00,4471.25,4471.5,4470.5,4471.5,300,4470.9191164484,4470.63389152678,4470.0100440796
2013-01-17,10:19:00,4471.5,4472.25,4471.5,4472.25,316,4471.18529315872,4470.78081047889,4470.0303151739
2013-01-17,10:20:00,4472.25,4472.5,4472,4472,174,4471.34823452698,4470.8916458899,4470.04814037595
2013-01-17,10:21:00,4472,4473.75,4472,4473,618,4471.67858762158,4471.08331444536,4470.07485403771
2013-01-17,10:22:00,4473.25,4473.75,4473,4473.75,244,4472.09287009727,4471.32574040488,4470.10811327718
2013-01-17,10:23:00,4473.75,4474.5,4472.75,4473,404,4472.27429607781,4471.47794582261,4470.13428419775
2013-01-17,10:24:00,4473.25,4473.5,4472.75,4473.25,77,4472.46943686225,4471.63904165692,4470.16248072085
2013-01-17,10:25:00,4473.25,4473.25,4472.75,4473.25,58,4472.6255494898,4471.78549241538,4470.19042207179
